Electrolysis_Type,Voltage_V,Current_Density_mA_cm2,Temperature_C,CO2_Conversion_Rate,CO2_Source,Electricity_Cost_per_kWh,H2_Required_kg,CAPEX_$,SAF_Yield_kg,Carbon_Intensity_gCO2_MJ
LTE,2.9484031383964133,206.80626106872796,54.45659198343017,0.4535588561697852,cement,0.03871777808359749,5.5054489814538545,19578.958286008605,41.77265134783496,35.28412278016113
LTE,3.1288843599752436,188.33408219929356,48.78687656214724,0.42769768372227424,NGCC,0.02501453300641565,5.468234127430044,20895.301066108375,39.785912790300415,47.22256026523176
HTE,1.4533226563076398,801.6734103067866,755.9062415204526,0.49890589882593706,cement,0.0423053272121322,4.888455500781127,8359.727663811318,46.57277959220056,26.05008678842209
LTE,2.939588846668895,188.0130974112038,53.85175989185629,0.4050404395939074,bioethanol,0.023101611961536383,5.789015865439168,19268.223564210064,36.764724646875095,2.8392645332005433
HTE,1.462405911950331,832.1146449886267,764.2940226265574,0.528053405456327,cement,0.028475420051988172,4.474046378184514,7706.897853896761,48.98129772548684,40.19187047504438
HTE,1.4980449393641484,751.851787971297,743.2483294690064,0.49149309888601406,bioethanol,0.06110724196965404,4.0649380936196655,7753.471675162043,48.320344215427696,2.655720906030813
LTE,2.930191064366379,195.6014371982864,54.33064764944982,0.44299854381410075,DAC,0.05109702830605945,4.7209346433193975,20367.58888374437,39.60027863848215,43.94514579616313
LTE,3.0216632166435042,188.85200181227256,53.41477687368863,0.4909536475158811,bioethanol,0.05184120128079928,4.3216328913774404,20641.081752042246,46.53914986963186,1.772513341196012
LTE,2.988735797343744,205.68652609645312,60.604421108044306,0.4890276526346028,bioethanol,0.015164015964785785,4.872346370604809,21103.403075970353,43.17693496327244,1.1353254994908206
HTE,1.4494605698803757,749.1003777684609,752.8749935039368,0.5293469212507966,bioethanol,0.039918074606562416,4.819291357074591,8725.828635608794,46.8282332614846,1.990922581026886
HTE,1.423995079739441,844.0289643448112,758.0713116859572,0.5034600383180232,DAC,0.018758306583389867,4.977508104661415,8897.606417875491,45.503486100894435,30.38823034586601
LTE,2.97533170263453,226.39280709768784,51.962949985639824,0.4628609201471401,cement,0.02862957530050759,5.217824271237722,21292.52777067173,40.71636280295514,29.304348684956576
HTE,1.4419203275804837,771.5729674467997,744.5379722631226,0.5233410455110267,NGCC,0.056291013879523163,5.683578409778281,7596.188234802755,46.080610228981634,55.19466663973678
LTE,2.861802300122594,219.5439842352388,50.5671143174401,0.43905936544982904,DAC,0.01610792045225908,4.502587209989668,20043.172799698612,37.39254033473413,39.85472014370799
HTE,1.4658581232801127,783.6405736605861,749.0918028694442,0.5030794740829201,cement,0.02748087947141977,5.139754945331248,7433.184788752251,46.138627486606055,20.85761719980981
LTE,2.881671286033833,217.06279105619691,53.9862791799833,0.4026522265662842,NGCC,0.03130530194276479,5.653122658253727,20264.14113574237,36.26763851381219,55.91941048842553
LTE,3.047336853772031,202.91768546814134,47.55097292114629,0.4522207496484,NGCC,0.012063180278155138,5.021587064677034,21367.049501812646,45.175159921184544,26.01103527572704
LTE,3.0055455973853427,184.0360064994581,50.70856815830804,0.41242778032484456,NGCC,0.012145848454941342,5.355956429304744,20595.083923976938,38.45952706483418,24.690369150802297
LTE,3.0476419467821723,189.8136220730977,50.388454875984664,0.4458010895160521,NGCC,0.04541413700681459,4.707473441504908,19706.280826099675,41.16963277989837,56.76557394956645
LTE,3.1374010057652817,195.85852156991928,49.30750433501533,0.43053680084482404,cement,0.02411769612498503,4.859864399904356,20361.605300702846,37.27253877487404,47.58563938392629
LTE,2.9009881611979162,182.1061760966029,49.94944903551507,0.4202072835269104,NGCC,0.05619240819252402,4.364348373672399,18412.667684229284,40.870019135057014,26.267400478202354
HTE,1.443695797930646,834.9871981463223,751.0530882239076,0.5300444131606815,NGCC,0.04761100727979066,5.221265137858496,8420.65567302641,49.10796242911506,21.254833010533986
HTE,1.5355814889652784,796.197555371623,759.5615208325875,0.5197013376501564,NGCC,0.02912974846564522,4.840177452109102,7707.926850685759,45.35807617494948,22.39457362574013
HTE,1.4480415290534663,731.9689541197677,741.2432055529387,0.5278921184339312,NGCC,0.0573747126805904,5.783027379244659,8171.3369107972,50.39388209535647,48.31274578587238
LTE,3.0684714499802768,202.05388661936263,48.32339226404791,0.4614800410991682,cement,0.032967957045674595,5.01312447370957,19188.50800011939,41.13665948087834,33.39757708847362
HTE,1.4693882971200405,823.7393414745196,746.8109847280398,0.5441918309975144,NGCC,0.05446924092210501,5.00063818120391,8273.085275975272,48.75235251494513,45.13446698175149
HTE,1.4967825831553616,794.1692177165824,747.5224904322148,0.484401666260872,cement,0.06982886908854649,4.705110078385369,7748.374475750539,46.06658139056917,53.992385252457744
LTE,3.001896492878036,182.80697815805786,55.24036890749048,0.4454960384053745,NGCC,0.06492029475435258,4.66939556135415,20082.017907175145,38.2439183882798,28.917260353952344
LTE,3.0337790923233516,206.9465086949675,52.95028465981833,0.46141516169137087,cement,0.040254796770808454,5.831444450731786,19486.06640021915,40.40384012463755,54.223089758735576
LTE,3.0688747966287058,194.37647913108827,44.46675505892671,0.4881103527707039,DAC,0.018999715922609517,4.548431643085853,19051.583077329557,45.198431085537216,36.14519591960422
HTE,1.451493719164429,834.8576908598371,751.6395298113805,0.5018619805987068,bioethanol,0.03372050567530325,6.118852448459881,8558.002940156775,48.50579390739577,3.9784755302679784
LTE,3.034268510050211,204.43503923848104,53.30292580144033,0.44797250000207794,cement,0.056900462598195034,5.078434568913004,18435.515100623277,38.463915128836675,26.28686187704308
HTE,1.4644234927559268,821.4299695167248,745.2637388899619,0.5008923924817555,DAC,0.062405614751120365,4.90612677959461,7761.653162276892,48.099226531004476,28.90915640177894
HTE,1.4255241696618246,825.0094999830426,752.4355055712615,0.5198694315374247,cement,0.05583707994071743,5.260401670226678,8041.595857687781,41.603401729728965,41.16422570610349
LTE,2.9251418928986777,207.3101073619357,41.77043737946645,0.4918037987668211,DAC,0.034335206989512757,4.613561341611144,21601.339317238107,44.88759416167706,55.04554054798825
HTE,1.5057076812158772,843.4460336727104,753.4589219014396,0.5300682911900567,NGCC,0.02272281056471396,5.019752732078153,7002.854047342923,45.74697474197035,40.91839459736043
LTE,2.95409270111531,190.6336588017089,44.84590461084889,0.44673453691273635,bioethanol,0.01175566358172156,5.372021909895628,19666.400669336545,39.030586942385725,3.1173376644409587
HTE,1.582693092597257,809.6880436949125,719.7719201199002,0.5159963909179445,DAC,0.01845649394825058,5.339349663917676,7672.0008025488905,44.894950489284334,20.050150659074625
HTE,1.482577159261623,778.0801944495422,761.6287082489738,0.5052815883483723,NGCC,0.03294956936488349,5.004270117709868,8227.270400819289,47.66719074010716,30.654288420080373
LTE,3.032653030417099,210.316569417756,44.58125488871607,0.4085336152963859,cement,0.046246423923735354,4.895161822799953,20043.149937673028,35.241518634909944,25.91173217230645
LTE,3.004434623934906,187.73331432185492,51.6406801886007,0.43732323617555413,cement,0.06159751577557894,4.614749950843853,20150.211087154294,37.92909460107887,42.303790453977186
LTE,2.95038389043657,209.0822132054614,40.18553252541711,0.4533839691341759,NGCC,0.06197673598492894,4.384753144003634,20337.189467499964,39.260467558577545,44.431770770962295
HTE,1.568042802624893,739.8184094399238,751.9360420338769,0.512168590569137,DAC,0.04349571516273034,5.214667044513307,8165.527031422643,48.41000412641341,33.68644377801299
HTE,1.5080124426865242,827.2622966278619,744.5405143398767,0.5194686029990845,bioethanol,0.02192730888955047,4.163678860459635,7236.099121150335,46.30385096682084,3.83685561885298
HTE,1.4953981520882467,856.584688035592,749.6996588702783,0.5360863782517582,DAC,0.037568753118848074,4.615821823473635,8085.011019283605,54.44951007378856,22.930365393161928
LTE,2.9530471045720685,189.47886545436666,57.30324215458644,0.4832178265235552,DAC,0.02635028499196458,5.390507529061771,20527.067524922728,43.4274014034343,51.59738518808411
HTE,1.4065482409236232,777.8024130913792,745.2203449031367,0.512046148854552,bioethanol,0.017882714630716633,5.532721425517086,6671.167782185174,45.73807637061018,2.0916066385459393
HTE,1.5091211964536295,874.0466091203104,739.2048282864457,0.4969329601746154,cement,0.036544539040951216,4.280405112931029,8692.084239315696,47.53083344735631,50.62745137404781
LTE,2.9126599216765316,192.21500522506983,60.88538643185679,0.4055871848803674,cement,0.06447084058029894,4.648014561266142,20536.354571493746,34.84937880183002,36.79863964041385
LTE,3.013082064353509,190.9729872895159,55.2668452737087,0.4140196928642194,NGCC,0.03902019665283594,4.991904230318008,19216.268193572945,37.00277450532099,53.44989864878321
HTE,1.4786707469016889,843.1028872108086,751.0831684934609,0.5049671182041895,bioethanol,0.020777122396836413,4.960785208316123,7458.654739100912,50.83139918683437,1.8584108687056933
HTE,1.538537382489573,896.4293904323677,738.2694221577909,0.5194790147773574,NGCC,0.037987968114435965,4.919875049428082,8544.915437230473,43.70835892409036,46.195576307711484
HTE,1.614813608959511,738.4545299694416,753.9460039482253,0.5017206864618423,NGCC,0.04701837308703049,4.663649399803819,6825.284886834761,49.673555596449845,28.829439606465105
LTE,2.7571297701869346,198.39946589399278,48.62615270969998,0.47573927193586163,cement,0.04119002834152451,4.989463899910115,18435.11757558098,48.2719692582889,28.21376315605205
HTE,1.4797790602112844,801.0803835402706,748.8897426594058,0.4865559947667867,bioethanol,0.06734145995594525,4.611792422636209,8447.814931219398,43.297690624040555,2.569276090140784
LTE,3.0149254447929166,211.02614633192474,53.112378986435864,0.4736239674474762,DAC,0.014424779975814369,5.450893316975264,21063.910834745602,40.00002186437113,21.385129091659575
LTE,3.0065966748597663,213.94524760359766,50.37471590016366,0.4637012580299481,cement,0.05297782038749716,5.789256770870098,18111.80191565841,41.77669322315008,32.431275717528585
HTE,1.5052078727573102,772.2139728976504,758.151657655643,0.5287195656623269,DAC,0.05002025162492774,4.817419514447825,8450.657012680993,48.561392948522794,52.09911578618804
LTE,2.9259964612931,205.18735370947138,55.9921596883116,0.4530754184478091,DAC,0.05669865424319443,5.251226305292687,20184.600850291856,37.36667124399364,29.337763825782375
LTE,2.96646771490554,205.99030960692724,52.34869910246464,0.4145674520461565,DAC,0.06053852351136954,5.063755981591456,19285.059102783216,37.07815971135681,45.73280788899515
LTE,2.9391735093991795,202.8322252151484,56.09181061141484,0.48424483426700027,bioethanol,0.010456090052086918,5.0342057906734325,20009.805142761852,47.137026305850526,3.618209715893721
LTE,3.108669797117652,199.80998101453082,46.11559197748139,0.4214016588770311,cement,0.04082742783365437,4.383595836416643,21169.239722354432,37.453843697013525,58.78953991657136
LTE,3.067341103140326,185.82163017623333,46.74052444996692,0.48178817194454315,cement,0.04337151250308259,5.592679681797744,16649.65079391122,47.86948731942221,48.67732219307646
LTE,2.8439474281471884,189.78427317814882,51.162117791261636,0.4417734076173643,NGCC,0.060258611741370184,4.741454843249005,20142.762008023856,37.758297822935376,58.82496775167176
HTE,1.5771236832529614,779.7690796934205,760.2373560671336,0.5186103964563026,DAC,0.0462248195597645,5.208630260702572,8115.650682936416,45.69898787939152,38.09827255281874
LTE,2.9399541694422617,211.98714333963306,56.428745160573236,0.4369160891324882,bioethanol,0.05564499953676139,6.051587637834669,18456.08425081806,43.792517218253224,3.6648207837332785
HTE,1.4795817927855754,870.4892003439162,771.9671479922325,0.4815850916724234,NGCC,0.05991171446692651,5.03109913426557,6919.34132741855,40.19986766870153,32.59206688959733
LTE,2.961996779638626,204.5326252826673,52.13802211301623,0.4382187839163236,cement,0.029920044211887993,4.314538501642295,21296.785820136138,37.27875024937694,31.790881839153812
HTE,1.4526835826830262,685.8717374463175,742.9538294451006,0.5275807197526008,NGCC,0.017804770904804885,4.690439539271076,7980.08399317524,46.79905256196833,48.33345184561789
LTE,3.0446546565892674,218.19001960710477,52.145338899646504,0.44696502352897727,DAC,0.014060737034697585,5.690145790373203,20741.605844201193,39.343349232008514,39.48352169995303
LTE,3.103178724212861,192.91157035401795,39.85987051374601,0.4618795615497451,bioethanol,0.059107455959983166,5.473485042287476,19513.46594926405,41.77174847745496,3.0964356339300654
LTE,3.0531752423805942,202.67272448986714,43.19373802281705,0.4234716239834144,bioethanol,0.03790824629173438,5.291959900251827,19017.128655838827,38.615283529575386,4.31318147968515
HTE,1.4847865474840651,768.5012456393957,733.7076260002681,0.5435317060874657,DAC,0.05562490172202883,4.614118584808223,8063.3554443025,47.63289751304262,26.856581362570573
HTE,1.5335034727802968,838.9499673938531,772.9035243664368,0.5238012869699739,DAC,0.029152047885141266,5.613873332857477,7198.7189983527805,51.814184406461116,45.72202617486795
HTE,1.5248165698702711,755.4976712671748,762.494644339531,0.4860067016416677,cement,0.039779513909295364,5.219478421233051,8029.610722529578,47.37639154257727,53.23392067339233
LTE,2.9814467342453184,217.10145568140567,52.22183770394391,0.402439047186909,cement,0.036552021369315464,4.934362100562851,19708.29986387098,32.66740964172306,20.506214732209187
HTE,1.5610934412685302,852.8585848077322,744.5070072834899,0.5469916274006812,DAC,0.05202916707301203,5.0856197474990354,7363.347178303433,44.206059838212745,33.33337591464152
HTE,1.570684996476038,780.7003597005155,754.3786023124745,0.5007602451904827,DAC,0.0641864234751882,5.175208057663205,8151.523977816317,41.70760433739553,28.76320077818747
LTE,3.165969616624539,188.36089760166175,50.62468389926065,0.49334705298045567,bioethanol,0.030433948885726474,5.434498440089556,19765.692587798225,43.51409748809208,1.9507045331370532
LTE,3.0433207148750188,197.38130323116292,51.80132913059814,0.4263739659392911,bioethanol,0.039246960219752006,4.342186890835467,20076.704000415513,38.927623609024415,3.918383272827333
HTE,1.5157726403429113,764.6041727082013,752.7270554228421,0.4899200203841094,NGCC,0.06435177217865964,4.935222814442594,8786.252677234485,40.44959862296092,57.806846364721196
LTE,3.1275039416298807,211.72549204562856,56.38428712841608,0.44137163126328305,cement,0.026174366974085254,5.402115535633365,19546.29427727056,39.39385440443293,52.67822385688542
LTE,2.8127959775012847,190.2287068957262,39.48365840960024,0.46176579124328654,cement,0.04538085356355232,5.265893420344594,19987.700291322933,40.728557175453716,37.69332301506773
LTE,2.9667981307909157,193.64079415338338,53.69182986544728,0.4596551494829522,cement,0.04072932009905263,5.546023046593301,19789.984514088374,34.267251094398986,53.159061723997354
HTE,1.4229985981702453,727.880030980521,744.5644856807528,0.5417385883785772,cement,0.0312899962819396,5.023851029908682,7687.150517066446,49.83097140326547,30.67224435849861
LTE,2.9158009222768393,228.57943912161645,53.07839481843264,0.4289969577493511,NGCC,0.04387701632494514,5.718172021489149,19506.646997138763,37.86508975820063,27.14748916186906
HTE,1.5501122474105484,765.9342582925503,735.586252231462,0.5497297482497236,DAC,0.03210909895972482,3.7331051491412603,8637.574923195169,50.69983403358135,36.82165564469778
HTE,1.4666325385171382,811.5547237055852,734.2173773723425,0.5180996606579433,cement,0.038347250446685424,4.616003058666121,7962.745356824306,44.411980312047376,49.30732833743137
LTE,2.8037402646056155,214.81863748283547,50.59975884678848,0.4259968932007871,NGCC,0.0635091861895127,4.739774404173501,19746.541259553134,37.69777319904203,35.98388697910629
HTE,1.52995541967067,821.980748403998,753.2421953485589,0.4803976642039684,NGCC,0.024110043268688756,5.929443885270976,8306.805344958793,38.821381259051726,27.427825422383634
LTE,3.0305473024584395,200.29173990789306,42.95548319511035,0.46208997339483293,cement,0.06494433712775645,5.458332322412339,21419.498571639833,43.0011760024353,46.21206020334322
LTE,2.909799313889485,200.2089489235958,58.7169229325583,0.48980536132680075,cement,0.045939937725422215,4.519280837813702,20987.605929872898,43.596473985068656,33.85101048794063
LTE,2.828448851336206,211.27031179868717,54.10218040928324,0.48017493444610837,bioethanol,0.0396671793823672,4.423456144448206,20204.61164008079,41.23172222099753,1.0526825009682752
HTE,1.4314451214131483,745.8598815379883,760.1436605002028,0.5050531427310977,cement,0.043694312204802147,5.077097036290347,6808.89774551736,43.12157808363619,31.205887252422997
HTE,1.5709077942877911,781.5849405973313,751.386370341954,0.5497813561369131,DAC,0.026380607358798776,5.260749133251953,8321.024577289254,54.36505381671029,35.64049148117344
LTE,3.072527273012616,182.12353882762335,44.67986846779583,0.43556363233349504,NGCC,0.03486126176575925,4.287485466890634,19619.287495679495,40.029682929999375,36.85625351084522
LTE,2.9440325207533022,191.81735612883648,52.63602870559303,0.43041545629553446,DAC,0.04111711236717499,4.484108243744116,20276.132920553388,37.38302709086809,21.528092293167003
HTE,1.5185680895323568,790.5704652129941,735.3339619561625,0.5433938100569919,cement,0.06257733965562962,4.832670405485537,7700.526628163391,50.301904747399966,48.45902146147601
LTE,2.9193099502601787,204.44246500261914,52.826671637109115,0.4924132670218565,bioethanol,0.04543722961905785,4.711337769850228,20081.533992101547,47.62456087119122,3.4521663251785233
HTE,1.4497104882852885,781.3549864081923,763.376285549489,0.4999901314045043,bioethanol,0.052956160105250234,5.511583698756183,8136.512419012091,42.88372145762506,4.840385855296747
LTE,2.847523302276374,219.45953682292134,48.04454218468916,0.4712455940051356,DAC,0.05711289596487211,4.700241282114306,18523.756974764798,44.96763887963779,31.593970424789624
LTE,3.067699677809978,212.20079419742305,50.28127156427474,0.41435732944517756,DAC,0.05047609089533091,4.928055168050816,19294.78085331955,38.45489607376627,36.916250900406844
LTE,3.0736859429895356,219.7783097831293,52.582647026735195,0.4857129090831165,cement,0.020973176079656746,4.68648227597319,21057.9552488693,44.73674884820894,48.96027236405612
HTE,1.5876043675834992,806.2571425984395,738.4068895714411,0.49091310191162446,cement,0.018005400415470732,5.4089924376789,8097.903535214676,42.223230874309785,21.0606380110562
LTE,3.0093424893949057,203.40726934167694,50.189879715932456,0.4304298776792767,bioethanol,0.05803008704897629,5.078196943541199,19564.172600509253,41.75340344028633,1.786597071065724
LTE,3.053060654109995,204.3783794184284,56.74968155775684,0.4119028667922538,bioethanol,0.013910336127826696,4.830258366764376,19509.561846612673,37.825125717107376,4.6537451762074795
LTE,2.954681761915175,210.782623837405,52.80556595404342,0.467122511663663,DAC,0.04555357793345847,4.745608980062565,20495.964931903563,43.538692857393144,47.577651444651046
HTE,1.5205230603191044,755.7585305607157,745.422796550649,0.5253710560829497,cement,0.02802420702716095,4.1353503249328085,7896.6894960154605,47.552783054588026,58.82089942613918
HTE,1.4440738327957752,907.3478171958424,757.1523923804184,0.5397732307600034,cement,0.022842975044172,4.984989722331185,7757.342544194224,43.379378367035905,51.47573180225802
LTE,2.8367984816913205,206.45110251104245,56.65871047741981,0.4816035364692312,bioethanol,0.060870619451969504,5.528282626851379,18883.130255876044,41.10762484095347,4.398261274106047
HTE,1.5032557849622568,777.6290545248551,740.7392820918583,0.5355475716585165,cement,0.03565406033359968,5.520128808326995,8188.726110293367,51.34246121183204,36.14036670002164
LTE,2.993327453779824,185.49203975465036,42.406880276514,0.4821655993589423,bioethanol,0.025721691797732753,5.0664928785902354,20711.499227534332,39.6666544983666,4.25404614554284
LTE,2.8455648313423096,202.5725726786382,53.5008000296851,0.46744014232085707,NGCC,0.010993878460028944,5.8007631094053735,20225.458381520613,40.5648118603465,53.073862573730715
LTE,3.1326018270421274,204.61914732097742,50.34092540924997,0.4022003828594394,cement,0.023400490556079984,4.197352247998388,20535.20302699875,37.683356402772525,56.73183552457621
HTE,1.531324212043423,750.9394787095993,761.9382031303354,0.544309056934827,bioethanol,0.06694137629237192,5.858286925069343,8165.510316348301,42.86890763883948,4.614902928946169
LTE,2.990196484090291,203.5476070529206,56.184738155280215,0.4728188787702359,cement,0.060616377129435975,5.555217106837401,20933.118623180642,43.65859743675362,58.58316575750203
LTE,3.003395052784764,198.20276130517567,51.93980089547509,0.4153859943352657,NGCC,0.021744521061037685,5.409583906476608,19597.76845429655,36.82987737454167,21.2717678465776
HTE,1.5362666318151104,842.4406351229244,750.1088264339384,0.5357198749631822,DAC,0.04060660678170062,4.647081634521796,7683.154195304521,49.42142850393499,56.95161970564232
LTE,3.1851928271223366,200.75609057867163,44.76327619779308,0.4029503688649076,NGCC,0.06437196179065717,5.788849806537063,19090.53337664828,34.47726078220262,34.47237815095382
LTE,3.0527600189073096,170.36194310289164,54.324527441616404,0.4327233479801584,DAC,0.03121409162463403,4.451572626102072,19213.49612058069,41.70999372630161,20.344929256684317
LTE,2.853452161519956,190.42512712995205,46.89394952814865,0.4741562452994354,NGCC,0.05670920515977193,4.678310866621868,18290.895392119168,46.913549640732136,28.160224511385525
HTE,1.5363932320297085,758.2142750993288,736.5260331695332,0.5239402830484553,bioethanol,0.06336437412466166,4.096443355342188,7975.63669837311,48.08366873571691,4.141501950256447
LTE,2.936019773309772,201.2455567064802,51.746578946316674,0.44369717768335737,cement,0.025442081214006845,4.605588647683864,19744.01745484591,39.21226169606345,29.089666232201637
HTE,1.561669660163518,808.7699694968884,769.1438879900727,0.5114076557510534,DAC,0.0680499627938789,4.710618101952421,8225.074970425885,44.4765643186454,47.79075239221319
LTE,3.00019839968562,227.48161703700865,46.41462300604421,0.46566750373033183,DAC,0.01144798839274024,4.762269949665993,20386.88021761425,40.68488848225203,59.86146365213524
LTE,3.167592080533212,184.93309710521004,53.6106328013407,0.43949639576194444,DAC,0.049652166284657274,4.629683473911882,18795.983921049574,36.469661037468796,28.637147953121797
HTE,1.5431025195372328,848.5781311090277,753.0794500218346,0.5221217740341642,bioethanol,0.05794990027853598,5.543551679726879,8077.550997821886,40.3321839352429,2.3824829080492154
HTE,1.4560483572669807,832.3182237096597,744.7622600136035,0.5060639669562261,NGCC,0.034698407058779475,4.308287032278664,8451.430241379187,48.12470282304705,32.75353618322568
LTE,2.9042054064997616,214.59422899911817,61.357313065924856,0.41526386866809734,DAC,0.04278460151443053,4.9893032819922825,18974.666339484203,40.07589715190128,57.456119654835604
LTE,3.0020829117459127,197.11431676709464,45.26983502403303,0.45554167485161823,NGCC,0.0549355869171198,5.852416901672594,19449.126500964507,38.46054088741577,49.30746977223822
HTE,1.5130822234175159,837.2937419191435,752.7283421249294,0.5304308299442096,NGCC,0.02711739146065785,5.135986075628558,8007.75650504189,44.3104974042858,24.753053227061702
HTE,1.4848554165138559,786.3904308176647,745.423990099449,0.5346996174052501,cement,0.03752820891601071,4.6811736538394415,8340.641398333002,51.99101487969292,59.86094569030029
HTE,1.5220422962619287,747.4558425574119,738.0378259640156,0.4827779174157169,cement,0.026750037151037603,5.242690250552673,7202.804084607605,39.46388182446289,47.53595381274658
LTE,2.9660828882369774,208.51933134386627,50.108213481072504,0.46175686081863987,cement,0.04060059982390044,4.8618378311004,20064.86730443848,39.792574280028745,33.04253754870071
HTE,1.5536957283277961,759.8388627009089,752.2828174201932,0.5200115166120143,bioethanol,0.05164478549649601,4.552749544936344,8292.297504168328,46.621464005452054,1.2595849801221926
LTE,2.978152706798718,199.63341206796758,52.12963037912263,0.408954107829732,cement,0.012352571453791202,4.792380242595382,17995.321120001885,38.66338865067957,33.5491236702941
LTE,2.849756195066487,201.58227600761887,52.10955547860922,0.49622682205789137,cement,0.049483680641653906,4.790641290342942,19279.853533024412,45.877168240908695,55.69635482388578
HTE,1.4471804858216955,833.9907708133956,737.41146801008,0.4862577257085448,bioethanol,0.022018607308512288,4.762374956381784,8339.952454912618,42.6208381195657,3.5893328443491197
LTE,3.1296501518041224,189.9183159482663,53.743210141677885,0.47053820417216863,DAC,0.01966498740170966,5.021410334839984,19250.36746023128,43.61752017049807,36.04352473355323
LTE,3.169837746519535,211.18067331149314,49.57058696667086,0.40106538787469725,NGCC,0.06436534428706413,6.339602055038046,19040.39663402126,37.53632316051559,45.10631426772981
HTE,1.4559766005263783,888.7188733317668,735.2796125189203,0.5141069581061777,cement,0.012338907154568706,4.67796891021391,7729.687628377188,48.14097111598183,53.96359525501068
LTE,2.9522283840142207,203.91080396000928,52.109271891424534,0.43371452977969516,cement,0.03490353868779697,5.238701200366442,18081.275356771777,40.63833996603056,54.29866411181648
HTE,1.5358550226302141,800.0261955408504,736.7001489215896,0.5152027800586545,cement,0.056060685393091024,5.1912993759936565,7647.01722662785,46.07133703811977,55.73270631073264
LTE,3.128448168943596,186.61392379391913,57.74763914177489,0.49926211447961133,cement,0.039904139080955914,5.423437038197291,19838.384725338317,37.558156637249596,27.154171837332193
HTE,1.4572179054591614,854.2081866383633,740.8683562448816,0.5139644570896404,bioethanol,0.014123887260513807,4.524202815148553,8299.149061573256,47.342289068796866,1.8449490144674447
HTE,1.4397553264952185,876.1166608458278,754.5182858013686,0.4967524943362359,DAC,0.05588171062160779,4.49367086936473,8097.143505875954,42.429564362469414,27.555629190807966
LTE,3.0298055732671267,208.49152427000496,47.4689786304427,0.4042977364663859,DAC,0.020610534732974313,5.229533543728359,20131.928971440757,34.358033899185294,43.55770516501056
HTE,1.4858100825957934,830.3273422663939,760.35589106539,0.5303110539280559,cement,0.015192938291286403,4.714498951246167,7646.161337323097,44.644933882549424,52.6453551180981
HTE,1.4324652401938365,763.2958199611645,758.3959193845122,0.48115176627084105,NGCC,0.0568728210418495,4.026494743021864,7903.989270390974,38.57667684320222,53.9450956855331
LTE,2.9372196697040445,191.0600276733442,50.58698081799451,0.46376720137047,cement,0.04137233613527449,4.7112248789791,19733.518627109253,38.657594525186255,42.7418080648699
HTE,1.5489288359222628,761.0143092537137,747.0615493414649,0.48650226547051206,DAC,0.05078284199030984,4.400047347455723,7683.412691039699,39.59559684818544,36.23724991453365
LTE,2.7752486708357402,206.19816731749233,53.15145448292842,0.4486202335748901,bioethanol,0.03011296858696707,5.877494809476273,17037.039466729253,42.25112805524904,2.95575193095225
HTE,1.4260923388419937,769.7127424249213,742.8091509696416,0.4802061700281519,cement,0.03627738979821262,5.228573640646106,8313.098096378388,46.45614623161238,45.096013432887034
HTE,1.4287375065631855,811.0283410208079,744.4053669105814,0.5368744854023736,NGCC,0.011483101060318338,5.22585512493091,8379.490395891498,48.83508542760259,51.45952211509102
LTE,2.9231912468659784,190.89868498266898,47.54413874783273,0.43327782699725176,bioethanol,0.05555299375247323,4.375205856779043,18994.461357043692,39.44053797453968,3.552951437434212
HTE,1.4955923591015663,806.8762133982957,743.5781828668448,0.5006750413341307,bioethanol,0.06786024737795836,5.661207343902372,8314.417253847656,48.520596841151225,3.6628777465779474
HTE,1.5851643783918221,798.0429258497885,770.8320411824002,0.48155879875071245,bioethanol,0.06264128928703781,4.445723241028895,7553.33898136516,41.62695943361162,4.093688565603781
LTE,3.1056236892532603,198.53086482568858,50.83347525330008,0.49253168347610365,cement,0.01829675366034384,4.409284276436952,20800.524397730307,44.5227461756429,27.271991039427633
LTE,2.9407955956347465,202.9264635537298,52.12742484764456,0.4833142804548232,cement,0.021691249464322472,4.189049525937476,20005.35955040484,43.46992091872938,53.947055862177635
HTE,1.5707426578480077,789.7084584448049,756.3293409610005,0.4948768411120758,NGCC,0.01686501628353575,5.192317211143844,7424.840971526633,41.10660438371694,35.876355959831216
LTE,2.976338515280817,211.5258847914945,54.71467656591703,0.46775106156440205,NGCC,0.05497285298520245,4.640074568745125,19629.980242816608,40.75477072516267,31.947042413804855
HTE,1.4261486083915174,875.8890147697939,740.5130571575367,0.5046847001096542,bioethanol,0.016108094526445006,4.232790857655322,8131.729902162,45.08913288276013,3.3503593625508463
HTE,1.4187714197569137,803.3600718494091,748.9214701645932,0.48484258314470247,bioethanol,0.06139803302497311,5.348630965040644,8619.307125241428,44.94938480853021,2.9770410994165477
HTE,1.4098937376120342,732.4580440691155,742.4905430248058,0.5141058445015595,NGCC,0.012261839156419495,5.58190414143471,7802.053007173083,44.79436732420931,34.135316172541785
HTE,1.4296691594459021,822.932533931959,724.8641851504935,0.4939077602112641,cement,0.04386310885472623,5.890788972722934,7548.5297090010035,44.33347094839397,45.84086339637916
HTE,1.6037159602197075,732.8281105197309,749.2449554432322,0.5212366678170461,bioethanol,0.06131377538591554,5.0240235741086865,8513.508996140325,42.61417363551957,2.891796897803338
LTE,2.945979792610041,198.43959331689516,40.132217722442675,0.4084621869666445,bioethanol,0.04334249943604823,5.788540888874559,20384.106111730067,33.695937383369575,3.8255674472209207
